DSetID,Flag,FleetCode,Year,GearGrp,GearCode,TimePeriodID,SquareTypeCode,QuadID,Lat,Lon,Eff1,Eff1Type,CatchUnits,DSetType,SKJ,
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,4,1x1,4,12,19,61.9,FISH.HOUR,kg,-w,3910,63.16639742
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,4,1x1,4,13,19,12.4,FISH.HOUR,kg,-w,6840,551.6129032
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,5,1x1,4,12,19,63.3,FISH.HOUR,kg,-w,4180,66.03475513
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,5,1x1,4,13,19,165.2,FISH.HOUR,kg,-w,29010,175.6053269
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,7,1x1,4,19,16,26.3,FISH.HOUR,kg,-w,2230,84.79087452
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,7,1x1,4,20,18,13.2,FISH.HOUR,kg,-w,2970,225
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,9,1x1,4,18,17,12.2,FISH.HOUR,kg,-w,1740,142.6229508
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,10,1x1,4,15,17,23.5,FISH.HOUR,kg,-w,2840,120.8510638
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,10,1x1,4,17,16,11.7,FISH.HOUR,kg,-w,1220,104.2735043
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,12,1x1,4,14,19,33.8,FISH.HOUR,kg,-w,9540,282.2485207
5088,EU.France,EU.FRA-FR-ETRO,2009,BB,BB,12,1x1,4,15,18,22.4,FISH.HOUR,kg,-w,3580,159.8214286
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,3,1x1,4,14,19,24,FISH.HOUR,kg,-w,7360,306.6666667
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,3,1x1,4,15,18,12,FISH.HOUR,kg,-w,470,39.16666667
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,3,1x1,4,15,19,12,FISH.HOUR,kg,-w,6420,535
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,3,1x1,4,16,18,36,FISH.HOUR,kg,-w,8500,236.1111111
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,4,1x1,4,13,18,37.2,FISH.HOUR,kg,-w,19170,515.3225806
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,4,1x1,4,14,18,49.7,FISH.HOUR,kg,-w,11610,233.6016097
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,8,1x1,4,18,17,12.7,FISH.HOUR,kg,-w,2630,207.0866142
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,9,1x1,4,15,17,12.2,FISH.HOUR,kg,-w,770,63.1147541
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,10,1x1,4,17,17,46.9,FISH.HOUR,kg,-w,15750,335.8208955
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,10,1x1,4,18,17,23.4,FISH.HOUR,kg,-w,16600,709.4017094
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,10,1x1,4,19,17,11.7,FISH.HOUR,kg,-w,4150,354.7008547
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,11,1x1,4,18,16,11.3,FISH.HOUR,kg,-w,6700,592.920354
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,12,1x1,4,18,17,77,FISH.HOUR,kg,-w,37070,481.4285714
4988,EU.France,EU.FRA-FR-ETRO,2010,BB,BB,12,1x1,4,19,18,10.9,FISH.HOUR,kg,-w,20110,1844.954128
5148,EU.France,EU.FRA-FR-ETRO,2011,BB,BB,1,1x1,4,15,17,101.5,FISH.HOUR,kg,-w,52550,517.7339901
5148,EU.France,EU.FRA-FR-ETRO,2011,BB,BB,1,1x1,4,16,17,11.2,FISH.HOUR,kg,-w,3940,351.7857143
5148,EU.France,EU.FRA-FR-ETRO,2011,BB,BB,5,1x1,4,14,19,38.3,FISH.HOUR,kg,-w,3570,93.21148825
5148,EU.France,EU.FRA-FR-ETRO,2011,BB,BB,6,1x1,4,17,17,13.1,FISH.HOUR,kg,-w,3110,237.4045802
5148,EU.France,EU.FRA-FR-ETRO,2011,BB,BB,11,1x1,4,11,17,11.6,FISH.HOUR,kg,-w,3840,331.0344828
5148,EU.France,EU.FRA-FR-ETRO,2011,BB,BB,11,1x1,4,12,17,11.5,FISH.HOUR,kg,-w,2880,250.4347826
5148,EU.France,EU.FRA-FR-ETRO,2011,BB,BB,12,1x1,4,14,18,33.8,FISH.HOUR,kg,-w,13200,390.5325444
5148,EU.France,EU.FRA-FR-ETRO,2011,BB,BB,12,1x1,4,15,17,78.3,FISH.HOUR,kg,-w,85520,1092.209451
5148,EU.France,EU.FRA-FR-ETRO,2011,BB,BB,12,1x1,4,15,18,11.2,FISH.HOUR,kg,-w,1090,97.32142857
5148,EU.France,EU.FRA-FR-ETRO,2011,BB,BB,12,1x1,4,16,18,11.1,FISH.HOUR,kg,-w,1090,98.1981982
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,1,1x1,4,12,18,22.9,FISH.HOUR,kg,-w,260,11.35371179
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,1,1x1,4,13,17,22.8,FISH.HOUR,kg,-w,41000,1798.245614
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,1,1x1,4,14,18,11.3,FISH.HOUR,kg,-w,6560,580.5309735
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,2,1x1,4,10,19,11.8,FISH.HOUR,kg,-w,4080,345.7627119
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,4,1x1,4,12,18,49.5,FISH.HOUR,kg,-w,18480,373.3333333
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,4,1x1,4,13,18,24.8,FISH.HOUR,kg,-w,240,9.677419355
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,6,1x1,4,14,17,64.7,FISH.HOUR,kg,-w,5090,78.67078825
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,7,1x1,4,15,17,25.8,FISH.HOUR,kg,-w,15540,602.3255814
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,8,1x1,4,19,18,12.8,FISH.HOUR,kg,-w,12260,957.8125
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,9,1x1,4,19,19,36.7,FISH.HOUR,kg,-w,10720,292.0980926
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,9,1x1,4,20,19,36.7,FISH.HOUR,kg,-w,9270,252.5885559
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,9,1x1,4,20,21,36.7,FISH.HOUR,kg,-w,85310,2324.523161
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,10,1x1,4,17,17,11.7,FISH.HOUR,kg,-w,2070,176.9230769
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,10,1x1,4,19,20,0,FISH.HOUR,kg,-w,1450,#DIV/0!
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,10,1x1,4,20,19,0,FISH.HOUR,kg,-w,770,#DIV/0!
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,11,1x1,4,16,17,11.4,FISH.HOUR,kg,-w,11190,981.5789474
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,11,1x1,4,17,17,79.1,FISH.HOUR,kg,-w,102620,1297.345133
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,11,1x1,4,19,17,11.2,FISH.HOUR,kg,-w,2580,230.3571429
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,12,1x1,4,15,17,11.2,FISH.HOUR,kg,-w,4470,399.1071429
5477,EU.France,EU.FRA-FR-ETRO,2012,BB,BB,12,1x1,4,18,18,44,FISH.HOUR,kg,-w,47460,1078.636364
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,1,1x1,4,14,17,11.3,FISH.HOUR,kg,-w,3070,271.6814159
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,6,1x1,4,14,17,38.8,FISH.HOUR,kg,-w,9650,248.7113402
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,6,1x1,4,14,18,38.8,FISH.HOUR,kg,-w,11170,287.8865979
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,6,1x1,4,15,17,39,FISH.HOUR,kg,-w,5080,130.2564103
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,6,1x1,4,17,18,13.1,FISH.HOUR,kg,-w,310,23.66412214
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,7,1x1,4,15,17,12.9,FISH.HOUR,kg,-w,28650,2220.930233
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,7,1x1,4,16,17,13,FISH.HOUR,kg,-w,2200,169.2307692
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,7,1x1,4,16,18,13,FISH.HOUR,kg,-w,13220,1016.923077
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,7,1x1,4,17,17,26.1,FISH.HOUR,kg,-w,510,19.54022989
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,7,1x1,4,17,18,117.3,FISH.HOUR,kg,-w,74920,638.7041773
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,7,1x1,4,17,19,13,FISH.HOUR,kg,-w,14320,1101.538462
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,8,1x1,4,18,18,25.4,FISH.HOUR,kg,-w,29060,1144.094488
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,8,1x1,4,18,19,12.7,FISH.HOUR,kg,-w,2230,175.5905512
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,9,1x1,4,17,17,12.2,FISH.HOUR,kg,-w,1570,128.6885246
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,9,1x1,4,17,18,12.2,FISH.HOUR,kg,-w,1120,91.80327869
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,9,1x1,4,18,17,24.4,FISH.HOUR,kg,-w,6990,286.4754098
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,9,1x1,4,18,18,12.2,FISH.HOUR,kg,-w,1750,143.442623
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,9,1x1,4,19,17,122.2,FISH.HOUR,kg,-w,55070,450.6546645
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,9,1x1,4,20,18,12.2,FISH.HOUR,kg,-w,4370,358.1967213
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,10,1x1,4,15,17,11.8,FISH.HOUR,kg,-w,20980,1777.966102
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,10,1x1,4,16,18,117.4,FISH.HOUR,kg,-w,52380,446.1669506
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,10,1x1,4,16,19,58.7,FISH.HOUR,kg,-w,23930,407.6660988
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,10,1x1,4,17,17,11.7,FISH.HOUR,kg,-w,2710,231.6239316
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,10,1x1,4,17,18,58.6,FISH.HOUR,kg,-w,23660,403.7542662
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,10,1x1,4,17,19,11.7,FISH.HOUR,kg,-w,4510,385.4700855
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,11,1x1,4,15,17,77.8,FISH.HOUR,kg,-w,44710,574.6786632
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,11,1x1,4,16,17,193.6,FISH.HOUR,kg,-w,54540,281.714876
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,11,1x1,4,16,18,38.7,FISH.HOUR,kg,-w,4470,115.503876
5773,EU.France,EU.FRA-FR-ETRO,2013,BB,BB,11,1x1,4,17,16,19.3,FISH.HOUR,kg,-w,22350,1158.031088
5772,EU.France,EU.FRA-FR-ETRO,2013,PS,PS,7,1x1,4,2,1,36.9,FISH.HOUR,kg,-w,5010,135.7723577
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,1,1x1,4,13,18,45.5,FISH.HOUR,kg,-w,11370,249.8901099
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,2,1x1,4,13,20,11.7,FISH.HOUR,kg,-w,1610,137.6068376
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,3,1x1,4,11,20,96.2,FISH.HOUR,kg,-w,36670,381.1850312
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,3,1x1,4,11,21,24,FISH.HOUR,kg,-w,5280,220
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,3,1x1,4,12,20,120.1,FISH.HOUR,kg,-w,30510,254.0383014
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,4,1x1,4,12,20,86.6,FISH.HOUR,kg,-w,75040,866.5127021
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,4,1x1,4,12,21,12.4,FISH.HOUR,kg,-w,14010,1129.83871
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,4,1x1,4,13,20,12.4,FISH.HOUR,kg,-w,18010,1452.419355
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,5,1x1,4,13,18,12.7,FISH.HOUR,kg,-w,510,40.15748031
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,5,1x1,4,13,19,50.8,FISH.HOUR,kg,-w,12380,243.7007874
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,5,1x1,4,13,20,12.7,FISH.HOUR,kg,-w,3050,240.1574803
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,5,1x1,4,14,18,12.8,FISH.HOUR,kg,-w,3550,277.34375
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,5,1x1,4,14,19,38.3,FISH.HOUR,kg,-w,3150,82.24543081
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,6,1x1,4,17,17,26.2,FISH.HOUR,kg,-w,2490,95.03816794
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,7,1x1,4,16,17,13,FISH.HOUR,kg,-w,1000,76.92307692
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,7,1x1,4,17,17,13,FISH.HOUR,kg,-w,1000,76.92307692
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,8,1x1,4,14,18,25.1,FISH.HOUR,kg,-w,8880,353.7848606
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,8,1x1,4,15,20,25.2,FISH.HOUR,kg,-w,4060,161.1111111
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,9,1x1,4,14,18,48.7,FISH.HOUR,kg,-w,19400,398.3572895
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,9,1x1,4,15,17,121.9,FISH.HOUR,kg,-w,27650,226.8252666
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,9,1x1,4,15,18,85.3,FISH.HOUR,kg,-w,19570,229.4255569
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,12,1x1,4,13,17,11.3,FISH.HOUR,kg,-w,1300,115.0442478
6411,EU.France,EU.FRA-FR-ETRO,2014,BB,BB,12,1x1,4,14,17,22.5,FISH.HOUR,kg,-w,1700,75.55555556
6764,EU.France,EU.FRA-FR-ETRO,2015,BB,BB,2,1x1,4,11,19,11.7,FISH.HOUR,kg,-w,100,8.547008547
6764,EU.France,EU.FRA-FR-ETRO,2015,BB,BB,3,1x1,4,10,19,24,FISH.HOUR,kg,-w,900,37.5
6764,EU.France,EU.FRA-FR-ETRO,2015,BB,BB,3,1x1,4,11,19,24,FISH.HOUR,kg,-w,4600,191.6666667
6764,EU.France,EU.FRA-FR-ETRO,2015,BB,BB,4,1x1,4,13,18,12.4,FISH.HOUR,kg,-w,20000,1612.903226
6764,EU.France,EU.FRA-FR-ETRO,2015,BB,BB,5,1x1,4,12,18,12.7,FISH.HOUR,kg,-w,9000,708.6614173
6764,EU.France,EU.FRA-FR-ETRO,2015,BB,BB,5,1x1,4,14,17,12.8,FISH.HOUR,kg,-w,38000,2968.75
6764,EU.France,EU.FRA-FR-ETRO,2015,BB,BB,6,1x1,4,15,18,52,FISH.HOUR,kg,-w,2300,44.23076923
6764,EU.France,EU.FRA-FR-ETRO,2015,BB,BB,6,1x1,4,17,19,26.2,FISH.HOUR,kg,-w,1900,72.51908397
6764,EU.France,EU.FRA-FR-ETRO,2015,BB,BB,8,1x1,4,18,22,50.9,FISH.HOUR,kg,-w,3600,70.72691552
6764,EU.France,EU.FRA-FR-ETRO,2015,BB,BB,10,1x1,4,15,17,11.8,FISH.HOUR,kg,-w,7500,635.5932203
6606,Ghana,GHA,2006,BB,BB,1,1x1,1,4,1,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,1,1x1,3,1,11,24,FISH.HOUR,kg,-w,6000,250
6606,Ghana,GHA,2006,BB,BB,1,1x1,3,1,18,12,FISH.HOUR,kg,-w,3000,250
6606,Ghana,GHA,2006,BB,BB,1,1x1,3,2,4,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,1,1x1,3,2,12,24,FISH.HOUR,kg,-w,3000,125
6606,Ghana,GHA,2006,BB,BB,1,1x1,4,0,9,24,FISH.HOUR,kg,-w,6000,250
6606,Ghana,GHA,2006,BB,BB,1,1x1,4,2,18,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,1,1x1,4,3,4,24,FISH.HOUR,kg,-w,500,20.83333333
6606,Ghana,GHA,2006,BB,BB,1,1x1,4,3,8,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,1,1x1,4,3,9,12,FISH.HOUR,kg,-w,2000,166.6666667
6606,Ghana,GHA,2006,BB,BB,1,1x1,4,3,17,12,FISH.HOUR,kg,-w,40000,3333.333333
6606,Ghana,GHA,2006,BB,BB,1,1x1,4,3,20,12,FISH.HOUR,kg,-w,2000,166.6666667
6606,Ghana,GHA,2006,BB,BB,1,1x1,4,3,23,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,2,1x1,1,0,3,12,FISH.HOUR,kg,-w,1200,100
6606,Ghana,GHA,2006,BB,BB,2,1x1,1,0,4,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,2,1x1,1,2,1,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,2,1x1,1,2,4,12,FISH.HOUR,kg,-w,3000,250
6606,Ghana,GHA,2006,BB,BB,2,1x1,1,4,2,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,2,1x1,2,1,2,36,FISH.HOUR,kg,-w,40700,1130.555556
6606,Ghana,GHA,2006,BB,BB,2,1x1,2,4,6,12,FISH.HOUR,kg,-w,45000,3750
6606,Ghana,GHA,2006,BB,BB,2,1x1,3,2,2,12,FISH.HOUR,kg,-w,2000,166.6666667
6606,Ghana,GHA,2006,BB,BB,2,1x1,3,2,6,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,3,1x1,1,2,0,18,FISH.HOUR,kg,-w,800,44.44444444
6606,Ghana,GHA,2006,BB,BB,3,1x1,1,5,3,12,FISH.HOUR,kg,-w,4000,333.3333333
6606,Ghana,GHA,2006,BB,BB,3,1x1,2,1,7,12,FISH.HOUR,kg,-w,2000,166.6666667
6606,Ghana,GHA,2006,BB,BB,3,1x1,2,2,1,12,FISH.HOUR,kg,-w,800,66.66666667
6606,Ghana,GHA,2006,BB,BB,3,1x1,2,5,10,12,FISH.HOUR,kg,-w,3000,250
6606,Ghana,GHA,2006,BB,BB,3,1x1,3,1,8,12,FISH.HOUR,kg,-w,100,8.333333333
6606,Ghana,GHA,2006,BB,BB,3,1x1,3,2,4,24,FISH.HOUR,kg,-w,1800,75
6606,Ghana,GHA,2006,BB,BB,3,1x1,3,2,11,12,FISH.HOUR,kg,-w,7000,583.3333333
6606,Ghana,GHA,2006,BB,BB,3,1x1,3,3,7,12,FISH.HOUR,kg,-w,19100,1591.666667
6606,Ghana,GHA,2006,BB,BB,3,1x1,4,0,7,24,FISH.HOUR,kg,-w,1800,75
6606,Ghana,GHA,2006,BB,BB,3,1x1,4,0,14,12,FISH.HOUR,kg,-w,10000,833.3333333
6606,Ghana,GHA,2006,BB,BB,3,1x1,4,1,1,36,FISH.HOUR,kg,-w,2000,55.55555556
6606,Ghana,GHA,2006,BB,BB,3,1x1,4,4,6,12,FISH.HOUR,kg,-w,700,58.33333333
6606,Ghana,GHA,2006,BB,BB,3,1x1,4,5,1,109.2,FISH.HOUR,kg,-w,52400,479.8534799
6606,Ghana,GHA,2006,BB,BB,4,1x1,1,1,0,12,FISH.HOUR,kg,-w,10500,875
6606,Ghana,GHA,2006,BB,BB,4,1x1,1,4,2,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,4,1x1,1,5,0,12,FISH.HOUR,kg,-w,7000,583.3333333
6606,Ghana,GHA,2006,BB,BB,4,1x1,1,5,1,12,FISH.HOUR,kg,-w,2000,166.6666667
6606,Ghana,GHA,2006,BB,BB,4,1x1,3,1,1,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,4,1x1,3,1,2,24,FISH.HOUR,kg,-w,400,16.66666667
6606,Ghana,GHA,2006,BB,BB,4,1x1,3,3,5,12,FISH.HOUR,kg,-w,4300,358.3333333
6606,Ghana,GHA,2006,BB,BB,4,1x1,3,3,12,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,4,1x1,4,3,3,24,FISH.HOUR,kg,-w,9500,395.8333333
6606,Ghana,GHA,2006,BB,BB,4,1x1,4,4,6,12,FISH.HOUR,kg,-w,3000,250
6606,Ghana,GHA,2006,BB,BB,5,1x1,1,3,0,12,FISH.HOUR,kg,-w,18000,1500
6606,Ghana,GHA,2006,BB,BB,5,1x1,1,5,0,12,FISH.HOUR,kg,-w,10000,833.3333333
6606,Ghana,GHA,2006,BB,BB,5,1x1,3,2,14,24,FISH.HOUR,kg,-w,2000,83.33333333
6606,Ghana,GHA,2006,BB,BB,5,1x1,3,5,14,6,FISH.HOUR,kg,-w,20000,3333.333333
6606,Ghana,GHA,2006,BB,BB,5,1x1,4,0,14,12,FISH.HOUR,kg,-w,30000,2500
6606,Ghana,GHA,2006,BB,BB,5,1x1,4,1,18,12,FISH.HOUR,kg,-w,3000,250
6606,Ghana,GHA,2006,BB,BB,6,1x1,1,0,0,12,FISH.HOUR,kg,-w,100,8.333333333
6606,Ghana,GHA,2006,BB,BB,6,1x1,2,2,2,18,FISH.HOUR,kg,-w,1200,66.66666667
6606,Ghana,GHA,2006,BB,BB,6,1x1,2,2,5,6,FISH.HOUR,kg,-w,200,33.33333333
6606,Ghana,GHA,2006,BB,BB,6,1x1,3,1,1,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,6,1x1,3,1,11,12,FISH.HOUR,kg,-w,2000,166.6666667
6606,Ghana,GHA,2006,BB,BB,6,1x1,3,5,22,12,FISH.HOUR,kg,-w,500,41.66666667
6606,Ghana,GHA,2006,BB,BB,6,1x1,4,0,4,24,FISH.HOUR,kg,-w,700,29.16666667
6606,Ghana,GHA,2006,BB,BB,6,1x1,4,0,14,12,FISH.HOUR,kg,-w,44000,3666.666667
6606,Ghana,GHA,2006,BB,BB,6,1x1,4,2,24,12,FISH.HOUR,kg,-w,500,41.66666667
6606,Ghana,GHA,2006,BB,BB,6,1x1,4,3,15,12,FISH.HOUR,kg,-w,3000,250
6606,Ghana,GHA,2006,BB,BB,7,1x1,1,3,1,12,FISH.HOUR,kg,-w,500,41.66666667
6606,Ghana,GHA,2006,BB,BB,7,1x1,3,1,4,12,FISH.HOUR,kg,-w,2000,166.6666667
6606,Ghana,GHA,2006,BB,BB,7,1x1,3,1,7,12,FISH.HOUR,kg,-w,8000,666.6666667
6606,Ghana,GHA,2006,BB,BB,7,1x1,4,0,8,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,7,1x1,4,1,14,12,FISH.HOUR,kg,-w,2000,166.6666667
6606,Ghana,GHA,2006,BB,BB,8,1x1,1,3,0,12,FISH.HOUR,kg,-w,16000,1333.333333
6606,Ghana,GHA,2006,BB,BB,8,1x1,2,1,5,18,FISH.HOUR,kg,-w,24000,1333.333333
6606,Ghana,GHA,2006,BB,BB,8,1x1,2,2,5,18,FISH.HOUR,kg,-w,13000,722.2222222
6606,Ghana,GHA,2006,BB,BB,8,1x1,2,3,8,12,FISH.HOUR,kg,-w,9000,750
6606,Ghana,GHA,2006,BB,BB,8,1x1,3,1,13,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,8,1x1,3,4,12,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,9,1x1,1,0,1,6,FISH.HOUR,kg,-w,27630,4605
6606,Ghana,GHA,2006,BB,BB,9,1x1,2,1,6,12,FISH.HOUR,kg,-w,19000,1583.333333
6606,Ghana,GHA,2006,BB,BB,9,1x1,3,1,5,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,10,1x1,1,2,3,12,FISH.HOUR,kg,-w,3000,250
6606,Ghana,GHA,2006,BB,BB,10,1x1,1,2,7,12,FISH.HOUR,kg,-w,1000,83.33333333
6606,Ghana,GHA,2006,BB,BB,10,1x1,1,5,2,12,FISH.HOUR,kg,-w,3000,250
6606,Ghana,GHA,2006,BB,BB,10,1x1,2,3,7,48,FISH.HOUR,kg,-w,18000,375
6606,Ghana,GHA,2006,BB,BB,10,1x1,4,4,3,36,FISH.HOUR,kg,-w,6500,180.5555556
6606,Ghana,GHA,2006,BB,BB,10,1x1,4,4,8,12,FISH.HOUR,kg,-w,5000,416.6666667
6606,Ghana,GHA,2006,BB,BB,11,1x1,1,0,8,12,FISH.HOUR,kg,-w,1300,108.3333333
6606,Ghana,GHA,2006,BB,BB,11,1x1,1,4,3,12,FISH.HOUR,kg,-w,3000,250
6606,Ghana,GHA,2006,BB,BB,11,1x1,3,3,5,12,FISH.HOUR,kg,-w,10000,833.3333333
6606,Ghana,GHA,2006,BB,BB,11,1x1,3,5,8,12,FISH.HOUR,kg,-w,5000,416.6666667
6606,Ghana,GHA,2006,BB,BB,11,1x1,4,3,8,36,FISH.HOUR,kg,-w,9000,250
6606,Ghana,GHA,2006,BB,BB,11,1x1,4,4,3,12,FISH.HOUR,kg,-w,2000,166.6666667
6609,Ghana,GHA,2008,BB,BB,1,1x1,4,1,14,12,FISH.HOUR,kg,-w,500,41.66666667
6609,Ghana,GHA,2008,BB,BB,1,1x1,4,4,1,24,FISH.HOUR,kg,-w,500,20.83333333
6609,Ghana,GHA,2008,BB,BB,2,1x1,3,3,13,24,FISH.HOUR,kg,-w,1000,41.66666667
6609,Ghana,GHA,2008,BB,BB,2,1x1,4,3,5,24,FISH.HOUR,kg,-w,1000,41.66666667
6609,Ghana,GHA,2008,BB,BB,3,1x1,1,1,1,12,FISH.HOUR,kg,-w,1000,83.33333333
6609,Ghana,GHA,2008,BB,BB,3,1x1,1,3,1,12,FISH.HOUR,kg,-w,1000,83.33333333
