RecID,Species,ScieName,SpeciesGrp,YearC,Decade,Status,PartyName,Flag,Fleet,Stock,SampAreaCode,Area,SpcGearGrp,GearGrp,GearCode,CatchTypeCode,QualInfoCode,Qty_t
7600,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,NCO,Non-contracting parties,Cuba,CUB,ATW,unkn,WTRO,Bait boat,BB,BBI,C,UNKN,1607
7670,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PSM,C,UNKN,5100
7760,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Longline,LL,LLMB,C,UNKN,3
7761,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Longline,LL,LLFB,C,UNKN,27
7762,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSD,C,UNKN,5211
7763,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,7306
7764,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSM,C,UNKN,1044
7861,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,MAROC,Maroc,MAR,ATE,SJ20,MEDI,Other surf.,TP,TRAP,C,UNKN,1
7862,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Bait boat,BB,BB,C,UNKN,850
7907,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,AZOR,Bait boat,BB,BB,C,UNKN,362
7909,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,unkn,MDRA,Bait boat,BB,BB,C,UNKN,776
7951,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,8700
7954,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-CANARY,ATE,unkn,CANA,Bait boat,BB,BB,C,UNKN,759
8038,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,UNITED STATES,U.S.A.,USA,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,3179
8040,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,WTRO,Purse seine,PS,PS,C,UNKN,135
8221,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,6
8223,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Bait boat,BB,BBI,C,UNKN,4159
8270,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1968,1960,NCO,Non-contracting parties,Dominican Republic,DOM,ATW,unkn,WTRO,Other surf.,SU,SURF,C,UNKN,100
8317,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,BRAZIL,Brazil,BRA,ATW,unkn,SW,Other surf.,SU,SURF,C,UNKN,400
8344,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,CANADA,Canada,CAN,ATE,unkn,ETRO,Purse seine,PS,PSG,C,UNKN,146
8452,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,NCO,Non-contracting parties,Cuba,CUB,ATW,unkn,WTRO,Bait boat,BB,BBI,C,UNKN,1255
8647,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Longline,LL,LLMB,C,UNKN,5
8648,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Longline,LL,LLFB,C,UNKN,1
8649,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSD,C,UNKN,424
8650,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,4926
8651,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSM,C,UNKN,255
8747,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Bait boat,BB,BB,C,UNKN,145
8791,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,AZOR,Bait boat,BB,BB,C,UNKN,982
8794,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,unkn,MDRA,Bait boat,BB,BB,C,UNKN,758
8848,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,6190
8851,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-CANARY,ATE,unkn,CANA,Bait boat,BB,BB,C,UNKN,828
8933,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,WTRO,Purse seine,PS,PS,C,UNKN,102
8935,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,UNITED STATES,U.S.A.,USA,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,4747
9125,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Other surf.,TP,TRAP,C,UNKN,64
9127,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,25
9129,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Bait boat,BB,BBI,C,UNKN,1798
9179,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1969,1960,NCO,Non-contracting parties,Dominican Republic,DOM,ATW,unkn,WTRO,Other surf.,SU,SURF,C,UNKN,100
9239,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,BRAZIL,Brazil,BRA,ATW,unkn,SW,Other surf.,SU,SURF,C,UNKN,400
9266,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,CANADA,Canada,CAN,ATE,unkn,ETRO,Purse seine,PS,PSG,C,UNKN,585
9360,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,NCO,Non-contracting parties,Cuba,CUB,ATW,unkn,WTRO,Bait boat,BB,BBI,C,UNKN,1800
9558,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Longline,LL,LLFB,C,UNKN,2
9559,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Longline,LL,LLHB,C,UNKN,3
9560,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSD,C,UNKN,3012
9561,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,7481
9562,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSM,C,UNKN,507
9645,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Bait boat,BB,BB,C,UNKN,1115
9685,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,AZOR,Bait boat,BB,BB,C,UNKN,124
9687,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,unkn,MDRA,Bait boat,BB,BB,C,UNKN,835
9749,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,6142
9751,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-CANARY,ATE,unkn,CANA,Bait boat,BB,BB,C,UNKN,1844
9840,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,UNITED STATES,U.S.A.,USA,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,11752
9962,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,14
9964,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Bait boat,BB,BBI,C,UNKN,941
9984,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,RUSSIA,U.S.S.R.,SUN,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,138
10020,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,NCO,Non-contracting parties,Dominican Republic,DOM,ATW,unkn,WTRO,Other surf.,SU,SURF,C,UNKN,200
10072,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,UNITED KINGDOM (O.Territories),UK.Sta Helena,UK.SHN,ATE,unkn,SE,Other surf.,SU,SURF,C,UNKN,100
10085,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,1124
10101,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1970,1970,NCO,Non-contracting parties,Sta. Lucia,LCA,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,71
10152,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,BRAZIL,Brazil,BRA,ATW,unkn,SW,Other surf.,SU,SURF,C,UNKN,100
10184,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,CANADA,Canada,CAN,ATE,unkn,ETRO,Purse seine,PS,PSG,C,UNKN,1230
10279,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,NCO,Non-contracting parties,Cuba,CUB,ATE,unkn,ETRO,Purse seine,PS,PSG,C,UNKN,200
10281,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,NCO,Non-contracting parties,Cuba,CUB,ATW,unkn,WTRO,Bait boat,BB,BBI,C,UNKN,1600
10478,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Longline,LL,LLHB,C,UNKN,2
10479,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSG,C,UNKN,1648
10480,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSD,C,UNKN,4574
10481,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,11730
10583,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Bait boat,BB,BB,C,UNKN,118
10584,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,MAROC,Maroc,MAR,ATE,SJ20,MEDI,Bait boat,BB,BB,C,UNKN,2
10628,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,AZOR,Bait boat,BB,BB,C,UNKN,2709
10630,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,unkn,MDRA,Bait boat,BB,BB,C,UNKN,1491
10689,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,11854
10691,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-CANARY,ATE,unkn,CANA,Bait boat,BB,BB,C,UNKN,2715
10777,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,UNITED STATES,U.S.A.,USA,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,16224
10900,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Other surf.,TP,TRAP,C,UNKN,56
10903,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,13
10905,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Bait boat,BB,BBI,C,UNKN,1927
10926,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,RUSSIA,U.S.S.R.,SUN,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,161
10964,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,NCO,Non-contracting parties,Dominican Republic,DOM,ATW,unkn,WTRO,Other surf.,SU,SURF,C,UNKN,200
11016,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,UNITED KINGDOM (O.Territories),UK.Sta Helena,UK.SHN,ATE,unkn,SE,Other surf.,SU,SURF,C,UNKN,100
11029,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,962
11045,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1971,1970,NCO,Non-contracting parties,Sta. Lucia,LCA,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,71
11075,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,NCO,Non-contracting parties,Argentina,ARG,ATW,unkn,SW,Purse seine,PS,PS,C,UNKN,100
11120,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,CANADA,Canada,CAN,ATW,unkn,WTRO,Purse seine,PS,PSG,C,UNKN,7
11213,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,NCO,Non-contracting parties,Cuba,CUB,ATE,unkn,ETRO,Purse seine,PS,PSG,C,UNKN,100
11214,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,NCO,Non-contracting parties,Cuba,CUB,ATW,unkn,WTRO,Bait boat,BB,BBI,C,UNKN,1400
11419,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Longline,LL,LLMB,C,UNKN,1
11420,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Longline,LL,LLHB,C,UNKN,2
11421,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSG,C,UNKN,1324
11422,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSD,C,UNKN,2062
11423,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,10149
11519,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Bait boat,BB,BB,C,UNKN,1
11560,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,AZOR,Bait boat,BB,BB,C,UNKN,2929
11562,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,unkn,MDRA,Bait boat,BB,BB,C,UNKN,781
11619,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATW,unkn,WTRO,Purse seine,PS,PS,C,UNKN,120
11625,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,19533
11627,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-CANARY,ATE,unkn,CANA,Bait boat,BB,BB,C,UNKN,4083
11707,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,WTRO,Purse seine,PS,PS,C,UNKN,138
11708,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,UNITED STATES,U.S.A.,USA,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,12152
11768,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,PANAMA,Panama,PAN,ATE,unkn,ETRO,Bait boat,BB,BBF,C,UNKN,676
11865,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Other surf.,TP,TRAP,C,UNKN,140
11868,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,43
11870,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Bait boat,BB,BBI,C,UNKN,1494
11929,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,NCO,Non-contracting parties,Dominican Republic,DOM,ATW,unkn,WTRO,Other surf.,SU,SURF,C,UNKN,200
11986,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,UNITED KINGDOM (O.Territories),UK.Sta Helena,UK.SHN,ATE,unkn,SE,Other surf.,SU,SURF,C,UNKN,100
12000,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,1477
12016,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1972,1970,NCO,Non-contracting parties,Sta. Lucia,LCA,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,71
12046,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,NCO,Non-contracting parties,Argentina,ARG,ATW,unkn,SW,Purse seine,PS,PS,C,UNKN,16
12098,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,CANADA,Canada,CAN,ATW,unkn,WTRO,Purse seine,PS,PSG,C,UNKN,13
12099,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,CANADA,Canada,CAN,ATE,unkn,ETRO,Purse seine,PS,PSG,C,UNKN,1189
12184,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,NCO,Non-contracting parties,Cuba,CUB,ATW,unkn,WTRO,Bait boat,BB,BBI,C,UNKN,1500
12384,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSG,C,UNKN,1228
12385,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSD,C,UNKN,316
12386,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,JAPAN,Japan,JPN,ATW,unkn,WTRO,Bait boat,BB,BB,C,UNKN,421
12387,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,12980
12449,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,KOREA REP.,Korea Rep.,KOR,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,922
12486,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Bait boat,BB,BB,C,UNKN,72
12531,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,AZOR,Bait boat,BB,BB,C,UNKN,1456
12533,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,unkn,MDRA,Bait boat,BB,BB,C,UNKN,750
12551,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,SOUTH AFRICA,South Africa,ZAF,ATE,unkn,SE,Bait boat,BB,BB,C,UNKN,0.1
12600,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,17762
12602,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-CANARY,ATE,unkn,CANA,Bait boat,BB,BB,C,UNKN,2636
12693,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,UNITED STATES,U.S.A.,USA,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,21246
12720,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,GHANA,Ghana,GHA,ATE,unkn,ETRO,Purse seine,PS,PS,C,UNKN,160
12721,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,GHANA,Ghana,GHA,ATE,unkn,ETRO,Bait boat,BB,BBF,C,UNKN,128
12769,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,PANAMA,Panama,PAN,ATE,unkn,ETRO,Bait boat,BB,BBF,C,UNKN,159
12795,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Other surf.,TR,TROL,C,UNKN,276
12857,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Other surf.,TP,TRAP,C,UNKN,9
12859,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,123
12860,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Bait boat,BB,BBI,C,UNKN,1311
12875,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,RUSSIA,U.S.S.R.,SUN,ATE,unkn,ETRO,Other surf.,SU,SURF,C,UNKN,286
12917,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,NCO,Non-contracting parties,Dominican Republic,DOM,ATW,unkn,WTRO,Other surf.,SU,SURF,C,UNKN,200
12975,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,UNITED KINGDOM (O.Territories),UK.Sta Helena,UK.SHN,ATE,unkn,SE,Other surf.,SU,SURF,C,UNKN,100
12988,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,1446
13004,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1973,1970,NCO,Non-contracting parties,Sta. Lucia,LCA,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,UNKN,76
13034,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,NCO,Non-contracting parties,Argentina,ARG,ATW,unkn,SW,Purse seine,PS,PS,C,UNKN,28
13170,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,NCO,Non-contracting parties,Cuba,CUB,ATE,unkn,ETRO,Purse seine,PS,PSG,C,UNKN,100
13172,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,NCO,Non-contracting parties,Cuba,CUB,ATW,unkn,WTRO,Bait boat,BB,BBI,C,UNKN,1800
13334,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Purse seine,PS,PSG,C,UNKN,910
13335,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,CP,JAPAN,Japan,JPN,ATW,unkn,WTRO,Bait boat,BB,BB,C,UNKN,1126
13336,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,18672
13408,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,CP,KOREA REP.,Korea Rep.,KOR,ATE,unkn,ETRO,Bait boat,BB,BB,C,UNKN,2123
13453,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Bait boat,BB,BB,C,UNKN,28
13507,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,AZOR,Bait boat,BB,BB,C,UNKN,1458
13509,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,unkn,MDRA,Bait boat,BB,BB,C,UNKN,446
13528,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1974,1970,CP,SOUTH AFRICA,South Africa,ZAF,ATE,unkn,SE,Bait boat,BB,BB,C,UNKN,67
